college,section,credits,instructor,meeting_info,location
Blue Ridge Community College,COM-120-701 COM-120 Intro Interpersonal Com,3,"Bledsoe, J"," M/W 12:00 PM - 12:45 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Technology Education Dev Ctr 202TBD Classroom Hours  M/W 12:00 PM - 12:45 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Technology Education Dev Ctr 202TBD Classroom Hours ', ' Henderson County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-120-721 COM-120 Intro Interpersonal Com,3,"Bledsoe, J"," M/W 12:00 PM - 12:45 PM TBD 1/6/2021 - 5/5/2021  Transylvania County, TCC Straus Bldg 110TBD Classroom Hours  M/W 12:00 PM - 12:45 PM TBD 1/6/2021 - 5/5/2021  Transylvania County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Transylvania County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Transylvania County, TCC Straus Bldg 110TBD Classroom Hours ', ' Transylvania County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Transylvania County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-231-201 COM-231 Public Speaking,3,," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,COM-231-202 COM-231 Public Speaking,3,"Bledsoe, J"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,COM-231-203 COM-231 Public Speaking,3,," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,COM-231-211 COM-231 Public Speaking,3,"Bledsoe, J"," M/W/F 9:00 AM - 9:50 AM TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Synchronous Distance Learning 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Synchronous Distance Learning 999TBD Online Class ', '']"
Blue Ridge Community College,COM-231-401W COM-231 Public Speaking,3,," - TBD 1/6/2021 - 3/3/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,COM-231-701 COM-231 Public Speaking,3,"Bledsoe, J"," T/Th 11:00 AM - 12:00 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Technology Education Dev Ctr 303TBD Classroom Hours  T/Th 11:00 AM - 12:00 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Technology Education Dev Ctr 303TBD Classroom Hours ', ' Henderson County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-231-721 COM-231 Public Speaking,3,"Holladay, S"," T/Th 2:00 PM - 3:10 PM TBD 1/6/2021 - 5/5/2021  Transylvania County, TCC Straus Bldg 114TBD Classroom Hours  T/Th 2:00 PM - 3:10 PM TBD 1/6/2021 - 5/5/2021  Transylvania County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Transylvania County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Transylvania County, TCC Straus Bldg 114TBD Classroom Hours ', ' Transylvania County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Transylvania County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-231-E701 COM-231 Public Speaking,3,"Bledsoe, J"," T/Th 8:20 AM - 9:20 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Technology Education Dev Ctr 236TBD Classroom Hours  T/Th 8:20 AM - 9:20 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Technology Education Dev Ctr 236TBD Classroom Hours ', ' Henderson County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-231-HSE COM-231 Public Speaking,3,"Bledsoe, J"," M/W 1:30 PM - 3:00 PM TBD 1/7/2021 - 5/5/2021  High School, East Henderson High School 001TBD Classroom Hours  - TBD 1/7/2021 - 5/5/2021  High School, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' High School, East Henderson High School 001TBD Classroom Hours ', ' High School, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COM-231-HSN COM-231 Public Speaking,3,"Bledsoe, J"," T/Th 1:30 PM - 3:00 PM TBD 1/7/2021 - 5/5/2021  High School, North Henderson High School 001TBD Classroom Hours  - TBD 1/7/2021 - 5/5/2021  High School, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' High School, North Henderson High School 001TBD Classroom Hours ', ' High School, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-111-701 COS-111 Cosmetology Concepts I,4,"Cope, D, Allen, L"," M/T 8:00 AM - 8:50 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 117TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 117TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-111AB-711 COS-111AB Cosmetology Concepts I,2,"Cope, D"," M/W 5:00 PM - 5:50 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-112-701 COS-112 Salon I,8,"Cope, D, Allen, L, Allen, J"," M/T 10:00 AM - 12:00 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  W/Th 8:00 AM - 12:00 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 12:30 PM - 3:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-112AB-701 COS-112AB Salon I,4,"Cope, D, Allen, L"," M/T/W/Th 6:00 PM - 7:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 7:45 PM - 9:15 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-113-701 COS-113 Cosmetology Concepts II,4,"Allen, L, Cope, D"," M/T/W/Th 8:00 AM - 8:45 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-114-701 COS-114 Salon II,8,"Cope, D, Allen, L"," M/T/W/Th 9:00 AM - 12:00 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 12:30 PM - 3:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-115-701 COS-115 Cosmetology Concepts III,4,"Allen, L, Cope, D"," M/T/W/Th 8:00 AM - 8:50 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 187TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 187TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-116-701 COS-116 Salon III,4,"Cope, D, Allen, L"," M/T/W/Th 12:00 PM - 1:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 1:45 PM - 3:15 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-117-701 COS-117 Cosmetology Concepts IV,2,"Allen, L, Cope, D"," M/W 8:00 AM - 8:50 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 187TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 187TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-118-701 COS-118 Salon IV,7,"Cope, D, Allen, L"," M/T/W/Th 9:00 AM - 11:30 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 12:00 PM - 2:45 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-118AB-701 COS-118AB Salon IV,4,"Cope, D, Allen, L"," M/T/W/Th 9:00 AM - 10:30 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  M/T/W/Th 10:45 AM - 12:15 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-118BB-701 COS-118BB Salon IV,3,"Cope, D, Allen, L"," M/T/W/Th 9:00 AM - 11:15 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 186TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 186TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-121-411B COS-121 Manicure/Nail Technology I,6,"Cope, D"," M/T/W/Th 4:00 PM - 5:50 PM TBD 1/6/2021 - 3/3/2021  Henderson County, Sink Bldg 189TBD Classroom Hours  M/T/W/Th 6:00 PM - 9:00 PM TBD 1/6/2021 - 3/3/2021  Henderson County, Sink Bldg 189TBD Lab/Shop Hours  - TBD 1/6/2021 - 3/3/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 189TBD Classroom Hours ', ' Henderson County, Sink Bldg 189TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-125-701 COS-125 Esthetics Concepts II,2,"Cope, D, Allen, L, Jones, N"," M/W 8:00 AM - 8:50 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 231TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 231TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-126-701 COS-126 Esthetics Salon II,6,"Allen, L, Cope, D, Jones, N"," M/W 9:00 AM - 11:15 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 234TBD Lab/Shop Hours  T/Th 8:00 AM - 11:15 AM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 234TBD Lab/Shop Hours  M/T/W/Th 11:45 AM - 2:05 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 234TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 234TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 234TBD Lab/Shop Hours ', ' Henderson County, Sink Bldg 234TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
Blue Ridge Community College,COS-222-511B COS-222 Manicure/Nail Tech. II,6,"Cope, D"," M/T/W/Th 4:00 PM - 5:50 PM TBD 3/5/2021 - 5/5/2021  Henderson County, Sink Bldg 189TBD Classroom Hours  M/T/W/Th 6:00 PM - 9:00 PM TBD 3/5/2021 - 5/5/2021  Henderson County, Sink Bldg 189TBD Lab/Shop Hours  - TBD 3/5/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 189TBD Classroom Hours ', ' Henderson County, Sink Bldg 189TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-240-701 COS-240 Contemporary Design,2,"Cope, D"," M 3:40 PM - 4:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 188TBD Classroom Hours  T/W/Th 3:40 PM - 4:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Sink Bldg 188TBD Lab/Shop Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Classroom Hours  Meeting Times TBD ","[' Henderson County, Sink Bldg 188TBD Classroom Hours ', ' Henderson County, Sink Bldg 188TBD Lab/Shop Hours ', ' Henderson County, Internet-Based Course 999TBD Classroom Hours ', '']"
Blue Ridge Community College,COS-250-201 COS-250 Computerized Salon Ops,1,"Allen, L"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,CSC-111-201 CSC-111 Intro to Ethical Hacking,3,," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,CSC-134-201 CSC-134 C++ Programming,3,"Koehler, W"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CSC-153-201 CSC-153 C# Programming,3,"Koehler, W"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CSC-249-201 CSC-249 Data Structure & Algorithms,3,," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CSC-251-201 CSC-251 Advanced JAVA Programming,3,," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CTI-141-201 CTI-141 Cloud & Storage Concepts,3,"Andrews, J"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CTS-115-201 CTS-115 Info Sys Business Concepts,3,"McFadden, C"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', '']"
Blue Ridge Community College,CTS-130-201 CTS-130 Spreadsheet,3,"Capps, V"," - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Class  - TBD 1/6/2021 - 5/5/2021  Internet-Based Course, Internet-Based Course 999TBD Online Lab  Meeting Times TBD ","[' Internet-Based Course, Internet-Based Course 999TBD Online Class ', ' Internet-Based Course, Internet-Based Course 999TBD Online Lab ', '']"
Blue Ridge Community College,CTS-130-701 CTS-130 Spreadsheet,3,"Capps, V"," W 1:00 PM - 3:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Technology Education Dev Ctr 335TBD Classroom Hours  W 1:00 PM - 3:30 PM TBD 1/6/2021 - 5/5/2021  Henderson County, Synchronous Distance Learning 999TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Henderson County, Internet-Based Course 999TBD Lab/Shop Hours  Meeting Times TBD ","[' Henderson County, Technology Education Dev Ctr 335TBD Classroom Hours ', ' Henderson County, Synchronous Distance Learning 999TBD Classroom Hours ', ' Henderson County, Internet-Based Course 999TBD Lab/Shop Hours ', '']"
